H3122_vitro_vehicle_rep1	H3122_vitro_vehicle_rep2	H3122_vitro_crizotinib_48h_rep1	H3122_vitro_crizotinib_48h_rep2
AGPHD1	29.5090344268093	33.2683894495409	35.2427769055318	45.1345485477568
AGPS	2401.05176786138	1997.08184901509	1937.34579332123	2009.51319556945
AGR2	19762.2003556342	22500.1945703586	13929.9593060322	12815.1344319801
AGR3	0.983634480893644	3.91392817053423	12.0832377961823	5.128925971336
AGRN	5922.46320946063	5745.64655434425	5563.32406865895	5949.55412674976
AGRP	0	0	0	0
AGSK1	0	0	0	0
AGT	1.96726896178729	0	3.02080944904558	0
AGTPBP1	382.633813067627	350.296571262813	327.254356979938	374.411595907528
AGTR1	0	0	0	0
AGTR2	0	0	0	0
AGTRAP	278.368558092901	306.264879344303	295.032389523452	245.162661429861
AGXT	0	0	0	1.0257851942672
AGXT2	0	0	0	0
AGXT2L1	40.3290137166394	45.0101739611436	41.284395803623	46.160333742024
AGXT2L2	206.563240987665	203.52426486778	319.198865115817	302.606632308824
AHCTF1	794.776660562064	793.548936575815	675.654380103196	722.152776764109
AHCY	5825.08339585216	6321.97247745541	5731.48246132249	5496.15707088366
AHCYL1	3077.79229071621	2953.05880466808	2820.42908892556	2926.56515924432
AHCYL2	1047.57072215173	869.870535901232	432.982687696534	453.397055866103
AHDC1	1030.84893597654	961.847847908787	705.862474593651	777.545177254538
AHI1	414.110116456224	421.725760375063	624.300619469421	689.327650547559
AHNAK	1148.88507368378	947.170617269283	1213.35846203331	1453.53762027662
AHNAK2	1384.95734909825	1167.32907686183	1560.75154867355	1667.92672587847
AHR	5898.85598191918	4956.01154593897	3602.81873622837	3861.05547122174
AHRR	137.70882732511	163.406501119804	429.961878247488	378.514736684597
AHSA1	2164.97949244691	2432.50635798702	1971.58163374375	1833.07814215549
AHSA2	524.277178316312	567.519584727463	977.735325007754	1171.44669185314
AHSG	0.983634480893644	0	0	0
AHSP	0	0	0	0
AICDA	0	0	0	0
AIDA	212.465047873027	197.653372611979	208.435851984145	187.718690550898
AIF1	0	0	0	0
AIF1L	953.141811985941	957.933919738252	1256.65673080296	1145.80206199646
AIFM1	1208.88677701829	1316.05834734213	1155.96308250144	1058.61032048375
AIFM2	286.23763394005	254.405331084725	209.44278846716	207.208609241974
AIFM3	16.7217861751919	21.5266049379383	21.1456661433191	10.257851942672
AIG1	888.22193624696	942.278207056116	666.591951756059	563.156071652693
AIM1	4081.09946122773	3412.94536470585	2696.57590151469	2835.27027695454
AIM1L	169.185130713707	203.52426486778	119.825441478808	121.04265292353
AIM2	0	0	0	0
AIMP1	1087.89973586837	1121.34042085806	1118.70643262988	1009.37263115892
AIMP2	1088.88337034926	1197.66202018347	918.326072509857	930.387171200351
AIP	699.364115915381	863.021161602798	795.479821582004	724.204347152643
AIPL1	0	0	0	0
AIRE	0	0.978482042633557	0	1.0257851942672
AJAP1	0	0	1.00693648301519	0
AJUBA	1606.27510729932	1672.22581086075	2055.15736183401	2076.18923319681
AK1	484.931799080566	549.906907960059	539.717954896144	492.376893248256
AK2	2306.62285769559	2533.29000837828	1941.3735392533	1944.88872833061
AK3	610.837012634953	664.389306948185	680.689062518271	632.909464862862
AK4	119.019772188131	118.39632715866	61.4231254639269	64.6244672388336
AK5	0.983634480893644	0.978482042633557	5.03468241507597	6.1547111656032
AK7	8.85271032804279	4.89241021316779	10.0693648301519	19.4899186910768
AK8	11.8036137707237	11.7417845116027	27.1872850414103	18.4641334968096
AKAP1	3476.16425547814	3406.09599040741	4203.95981658844	4175.97152586177
AKAP10	506.571757660226	409.983975863461	424.927195832412	448.268129894767
AKAP11	1702.6712864269	1247.56460435779	1246.58736597281	1549.96142853774
AKAP12	568.540729956526	454.015667781971	167.151456180522	149.764638363011
AKAP13	2706.96209141931	2238.76691354558	2527.41057236814	2992.21541167742
AKAP14	0.983634480893644	0.978482042633557	3.02080944904558	0
AKAP17A	0	0	0	0
AKAP2	1.96726896178729	0	0	1.0257851942672
AKAP3	5.90180688536186	1.95696408526711	15.1040472452279	11.2836371369392
AKAP4	0	0	0	0
AKAP5	39.3453792357457	36.2038355774416	69.4786173280484	60.5213264617648
AKAP6	646.247853947124	504.896733998916	667.598888239074	696.508146907429
AKAP7	8.85271032804279	19.5696408526711	26.1803485583951	21.5414890796112
AKAP8	551.818943781334	519.573964638419	535.690208964083	528.279375047608
AKAP8L	724.938612418615	949.127581354551	1025.06133970947	1073.99709839776
AKAP9	1442.99178347098	1069.48087259848	1619.15386468843	1982.8427805185
AKD1	75.7398550288106	73.3861531975168	177.220821010674	177.460838608226
AKIP1	287.221268420944	296.480058917968	205.4150425351	206.182824047707
AKIRIN1	1410.53184560148	1405.10021322179	1113.67175021481	1158.11148432767
AKIRIN2	1337.74289401536	1511.75475586885	1379.50298173082	1232.99380350917
AKIRIN2-AS1	160.332420385664	149.707752522934	146.005790037203	182.589764579562
AKNA	281.319461535582	319.963627941173	323.226611047877	329.277047359771
AKNAD1	1.96726896178729	3.91392817053423	1.00693648301519	0
AKR1A1	2028.25429960269	2280.84164137882	3402.43837610834	3052.73673813919
AKR1B1	355.092047602605	376.71558641392	233.609264059525	203.105468464906
AKR1B10	7.86907584714915	6.8493742984349	1.00693648301519	0
AKR1B15	1.96726896178729	7.82785634106846	0	1.0257851942672
AKR1C1	16.7217861751919	17.612676767404	22.1526026263343	17.4383483025424
AKR1C2	55.083530930044	44.0316919185101	85.5896010562915	99.5011638439184
AKR1C3	105.24888945562	98.8266863059893	92.6381564373979	96.4238082611168
AKR1C4	0	0	0	0
AKR1CL1	1.96726896178729	0	0	0
AKR1D1	2.95090344268093	4.89241021316779	2.01387296603039	0
AKR1E2	29.5090344268093	34.2468714921745	35.2427769055318	26.6704150509472
AKR7A2	413.12648197533	454.015667781971	559.856684556448	476.990115334248
AKR7A2P1	0	0	0	1.0257851942672
AKR7A3	44.263551640214	36.2038355774416	45.3121417356838	25.64462985668
AKR7L	6.88544136625551	5.87089225580134	4.02774593206078	14.3609927197408
AKT1	3846.01082029415	3849.34835572041	2829.4915172727	2801.41936554372
AKT1S1	923.632777559131	1040.12641131947	739.091378533153	767.287325311866
AKT2	1552.17521085017	1547.95859144629	1279.81626991231	1323.26290060469
AKT3	25.5744965032347	22.5050869805718	26.1803485583951	21.5414890796112
AKTIP	196.726896178729	229.943280018886	279.928342278224	244.136876235594
ALAD	530.178985201674	511.74610829735	990.825499286951	983.728001302245
ALAS1	909.86189482662	937.385796842948	629.335301884497	647.270457582603
ALAS2	0	0	0	1.0257851942672
ALB	1.96726896178729	0.978482042633557	7.04855538110636	8.2062815541376
ALCAM	11396.3890956338	10112.6119106178	14242.1096157669	14606.1553811707
ALDH16A1	398.371964761926	502.939769913648	414.85783100226	372.360025518994
ALDH18A1	1254.1339631394	1266.15576316782	1142.87290822225	1101.69329864297
ALDH1A1	0.983634480893644	1.95696408526711	4.02774593206078	5.128925971336
ALDH1A2	64.9198757389805	61.6443686859141	35.2427769055318	33.8509114108176
ALDH1A3	680.675060778401	589.046189665401	623.293682986405	543.666152961616
ALDH1B1	986.585384336325	1000.98712961413	859.923756494976	771.390466088935
ALDH1L1	2.95090344268093	0.978482042633557	5.03468241507597	1.0257851942672
ALDH1L2	2.95090344268093	0	3.02080944904558	4.1031407770688
ALDH2	328.533916618477	359.102909646516	386.663609477835	393.901514598605
ALDH3A1	448.537323287501	562.627174514295	674.64744362018	657.528309525275
ALDH3A2	2391.21542305245	2312.1530667431	2367.30767156872	2365.46065798016
ALDH3B1	146.561537653153	161.449537034537	813.604678276277	653.425168748206
ALDH3B2	93.4452756848961	84.1494556664859	45.3121417356838	42.0571929649552
ALDH4A1	217.383220277495	206.459710995681	306.108690836619	296.451921143221
ALDH5A1	281.319461535582	265.168633553694	406.802339138139	356.973247604986
ALDH6A1	289.188537382731	293.544612790067	433.989624179549	454.42284106037
ALDH7A1	676.740522854827	678.088055545055	468.225464602065	449.293915089034
ALDH8A1	0	1.95696408526711	2.01387296603039	2.0515703885344
ALDH9A1	1007.24170843509	1027.40614476524	1005.92954653218	992.96006805065
ALDOA	16990.3183884759	20959.0853532108	8465.31501270874	8091.39361237967
ALDOB	0	1.95696408526711	1.00693648301519	0
ALDOC	601.98430230691	712.33492703723	343.365340708181	267.729935703739
ALG1	726.905881380403	840.516074622226	664.578078790028	603.161694229114
ALG10	134.757923882429	116.439363073393	111.769949614687	129.248934477667
ALG10B	253.77769607056	189.82551627091	339.337594776121	333.38018813684
ALG11	179.021475522643	172.212839503506	174.200011561629	203.105468464906
ALG12	500.669950774865	498.047359700481	508.502923922673	512.8925971336
ALG13	710.184095205211	769.086885509976	773.327218955669	838.066503716303
ALG14	207.546875468559	230.92176206152	191.317931772887	195.924972105035
ALG1L	178.037841041749	218.201495507283	232.60232757651	214.389105601845
ALG1L2	18.6890551369792	13.6987485968698	9.06242834713675	6.1547111656032
ALG2	641.329681542656	623.293061157576	642.425476163694	588.800701509373
ALG3	621.656991924783	753.431172827839	595.09946146198	562.130286458426
ALG5	749.529474440956	742.66787035887	715.931839423803	645.218887194069
ALG6	392.470157876564	454.015667781971	404.788466172108	375.437381101795
ALG8	1196.09952876667	1254.41397865622	807.563059378186	813.44765905389
ALG9	271.483116726646	279.845864193197	246.699438338723	276.962002452144
ALK	610.837012634953	568.498066770097	421.906386383367	430.829781592224
ALKBH1	253.77769607056	244.620510658389	248.713311304753	216.440675990379
ALKBH2	118.036137707237	127.202665542362	146.005790037203	130.274719671934
ALKBH3	228.203199567325	244.620510658389	272.879786897118	241.059520652792
ALKBH4	172.136034156388	197.653372611979	214.477470882236	216.440675990379
ALKBH5	1443.97541795187	1413.90655160549	1263.70528618407	1162.21462510474
ALKBH6	138.692461806004	160.471054991903	120.832377961823	116.939512146461
ALKBH7	281.319461535582	337.576304708577	352.427769055318	386.721018238734
ALKBH8	316.730302847753	285.716756448999	242.671692406662	282.09092842348
ALLC	0	0	0	0
ALMS1	527.228081758993	422.704242417697	523.606971167901	558.027145681357
ALMS1P	0	0	2.01387296603039	2.0515703885344
ALOX12	32.4599378694902	23.4835690232054	52.3606971167901	47.1861189362912
ALOX12B	12.7872482516174	13.6987485968698	13.0901742791975	24.6188446624128
ALOX12P2	0	0	0	0
ALOX15	168.201496232813	163.406501119804	168.158392663537	189.770260939432
ALOX15B	0	0	0	0
ALOX15P1	0	0	0	0
ALOX5	0.983634480893644	1.95696408526711	3.02080944904558	2.0515703885344
ALOX5AP	0.983634480893644	0	1.00693648301519	2.0515703885344
ALOXE3	3.93453792357457	7.82785634106846	6.04161889809117	3.0773555828016
ALPI	0	0	0	0
ALPK1	248.859523666092	201.567300782513	238.643946474601	210.285964824776
ALPK2	0.983634480893644	0	1.00693648301519	0
ALPK3	45.2471861211076	45.9886560037772	14.0971107622127	7.1804963598704
ALPL	0.983634480893644	1.95696408526711	9.06242834713675	3.0773555828016
ALPP	0.983634480893644	0	2.01387296603039	3.0773555828016
ALPPL2	2.95090344268093	4.89241021316779	1.00693648301519	3.0773555828016
ALS2	665.920543564997	652.647522436583	540.724891379159	579.568634760968
ALS2CL	567.557095475632	569.47654881273	441.038179560655	425.700855620888
ALS2CR11	0.983634480893644	0.978482042633557	4.02774593206078	1.0257851942672
ALS2CR12	1.96726896178729	0.978482042633557	1.00693648301519	0
ALS2CR8	86.5598343186406	90.9988299649208	165.137583214492	167.202986665554
ALX1	13.770882732511	19.5696408526711	18.1248566942735	15.386777914008
ALX3	56.0671654109377	34.2468714921745	60.4161889809117	65.6502524331008
ALX4	2.95090344268093	1.95696408526711	5.03468241507597	9.2320667484048
ALYREF	1821.69105861503	2145.81111949539	1334.19083999513	1308.90190788495
AMACR	24.5908620223411	21.5266049379383	26.1803485583951	25.64462985668
AMBN	0	0	0	0
AMBP	0.983634480893644	0	0	0
AMBRA1	646.247853947124	675.152609417155	663.571142307013	694.456576518895
AMD1	2896.80354623178	2733.87882711816	1984.67180802295	2074.13766280828
AMDHD1	13.770882732511	9.78482042633557	12.0832377961823	11.2836371369392
AMDHD2	316.730302847753	308.221843429571	259.78961261792	320.044980611366
AMELX	0	0	0	0
AMELY	0	0	0	0
AMFR	580.34434372725	582.196815366967	562.877494005494	513.918382327867
AMH	60.0017033345123	68.493742984349	98.6797753354891	117.965297340728
AMHR2	0.983634480893644	2.93544612790067	4.02774593206078	1.0257851942672
AMICA1	0.983634480893644	0.978482042633557	1.00693648301519	0
AMIGO1	30.492668907703	27.3974971937396	37.2566498715622	42.0571929649552
AMIGO2	1282.65936308531	1220.16710716405	337.32372181009	356.973247604986
AMIGO3	78.6907584714915	77.300081368051	63.4369984299573	72.8307487929712
AMMECR1	1686.9331347326	1481.42181254721	994.853245219012	1112.97693577991
AMMECR1L	614.771550558527	553.820836130593	533.676335998053	555.975575292823
AMN	148.52880661494	182.976141972475	174.200011561629	163.099845888485
AMN1	110.167061860088	139.922932096599	117.811568512778	140.532571614606
AMOT	76.7234895097042	52.8380303022121	355.448578504364	356.973247604986
AMOTL1	531.162619682568	433.467544886666	481.315638881263	541.614582573082
AMOTL2	678.707791816614	657.53993264975	713.917966457773	747.797406620789
AMPD1	0	0	0	1.0257851942672
AMPD2	415.093750937118	445.209329398269	380.621990579744	457.500196643171
AMPD3	228.203199567325	233.85720818942	113.783822580717	132.326290060469
AMPH	0	0	1.00693648301519	0
AMT	13.770882732511	21.5266049379383	62.4300619469421	52.3150449076272
AMTN	0	0	0	0
AMY1A	0	0	0	0
AMY1B	0	0	0	0
AMY1C	0	0	0	0
AMY2A	0	0.978482042633557	0	0
AMY2B	31.4763033885966	15.6557126821369	70.4855538110636	66.676037627368
AMZ1	13.770882732511	8.80633838370201	5.03468241507597	7.1804963598704
AMZ2	750.51310892185	836.602146451691	885.097168570356	752.926332592125
AMZ2P1	201.645068583197	211.352121208848	282.94915172727	251.317372595464
ANAPC1	934.452756848961	772.022331637877	682.702935484302	775.493606866003
ANAPC10	295.090344268093	248.534438828924	159.095964316401	174.383483025424
ANAPC11	1311.18476303123	1564.59278617106	1123.74111504496	1120.15743213978
ANAPC13	824.285694988873	835.623664409058	997.874054668058	1013.47577193599
ANAPC16	1520.69890746157	1651.67768796544	2099.46256708668	1839.23285332109
ANAPC2	950.19090854326	985.331416931992	956.589658864435	1043.22354256974
ANAPC4	344.272068312775	343.447196964379	386.663609477835	403.13358134701
ANAPC5	2109.89596151687	2142.87567336749	2306.89148258781	2323.40346501521
ANAPC7	1436.10634210472	1567.52823229896	1338.21858592719	1285.3088484168
ANG	18.6890551369792	14.6772306395034	42.2913322866382	49.2376893248256
ANGEL1	956.092715428622	866.935089773332	1088.49833813943	1137.59578044232
ANGEL2	369.84656481601	318.98514589854	384.649736511804	405.185151735544
ANGPT1	0	0	0	0
ANGPT2	5.90180688536186	6.8493742984349	4.02774593206078	7.1804963598704
ANGPT4	0.983634480893644	0.978482042633557	1.00693648301519	3.0773555828016
ANGPTL1	1.96726896178729	0	1.00693648301519	0
ANGPTL2	25.5744965032347	31.3114253642738	26.1803485583951	48.2119041305584
ANGPTL3	0.983634480893644	0	0	1.0257851942672
ANGPTL4	23.6072275414474	16.6341947247705	7.04855538110636	12.3094223312064
ANGPTL5	0	0	0	0
ANGPTL6	31.4763033885966	33.2683894495409	36.249713388547	53.3408301018944
ANGPTL7	0	0.978482042633557	1.00693648301519	0
ANK1	3.93453792357457	3.91392817053423	2.01387296603039	4.1031407770688
ANK2	93.4452756848961	74.3646352401503	34.2358404225166	47.1861189362912
ANK3	1602.34056937575	1275.94058359416	2052.13655238497	2213.64444922862
ANKAR	18.6890551369792	21.5266049379383	32.2219674564862	45.1345485477568
ANKDD1A	30.492668907703	31.3114253642738	47.3260147017141	42.0571929649552
ANKFN1	0.983634480893644	0.978482042633557	1.00693648301519	1.0257851942672
ANKFY1	1516.764369538	1347.36977270641	1490.26599486249	1582.78655475429
ANKH	1620.04599003183	1592.96876540743	1833.63133557067	1860.7743424007
ANKHD1	119.019772188131	136.009003926064	138.957234656097	142.584142003141
ANKHD1-EIF4EBP3	1.96726896178729	2.93544612790067	4.02774593206078	4.1031407770688
ANKIB1	1320.03747335927	1084.15810323798	1369.43361690066	1418.66092367154
ANKK1	0	1.95696408526711	4.02774593206078	3.0773555828016
ANKLE1	3.93453792357457	2.93544612790067	7.04855538110636	5.128925971336
ANKLE2	1469.5499144551	1537.19528897732	1499.32842320962	1441.22819794542
ANKMY1	181.972378965324	170.255875418239	210.449724950176	203.105468464906
ANKMY2	562.638923071164	584.153779452234	709.890220525712	737.539554678117
ANKRA2	377.715640663159	431.510580801399	416.871703968291	423.649285232354
ANKRD1	0.983634480893644	0	5.03468241507597	0
ANKRD10	984.618115374537	978.482042633557	1644.32727676381	1737.68011908864
ANKRD11	932.485487887174	916.837673947643	714.924902940788	846.27278527044
ANKRD12	633.460605695507	445.209329398269	576.974604767707	690.353435741826
ANKRD13A	731.824053784871	722.119747463565	1044.19313288676	1025.7851942672
ANKRD13B	213.448682353921	281.802828278464	262.810422066966	271.833076480808
ANKRD13C	806.580274332788	729.947603804634	817.632424208338	816.525014636691
ANKRD13D	410.175578532649	445.209329398269	341.351467742151	333.38018813684
ANKRD16	28.5253999459157	40.1177637479758	48.3329511847293	50.2634745190928
ANKRD17	2103.01052015061	1663.41947247705	1662.45213345809	1990.02327687837
ANKRD18A	55.083530930044	47.9456200890443	85.5896010562915	70.7791784044368
ANKRD18B	168.201496232813	160.471054991903	109.756076648656	117.965297340728
ANKRD18DP	0	0	0	0
ANKRD19P	38.3617447548521	49.9025841743114	42.2913322866382	36.9282669936192
ANKRD2	0	0	2.01387296603039	2.0515703885344
ANKRD20A1	0	0	0	0
ANKRD20A11P	1.96726896178729	0.978482042633557	4.02774593206078	2.0515703885344
ANKRD20A2	0	0	0	0
ANKRD20A3	0	0	0	0
ANKRD20A4	0	0	0	0
ANKRD20A5P	19.6726896178729	24.4620510658389	26.1803485583951	48.2119041305584
ANKRD20A8P	0	0.978482042633557	1.00693648301519	0
ANKRD20A9P	8.85271032804279	11.7417845116027	3.02080944904558	8.2062815541376
ANKRD22	501.653585255758	628.185471370744	167.151456180522	182.589764579562
ANKRD23	41.312648197533	46.9671380464107	52.3606971167901	65.6502524331008
ANKRD24	6.88544136625551	4.89241021316779	18.1248566942735	7.1804963598704
ANKRD26	129.839751477961	123.288737371828	155.06821838434	161.04827549995
ANKRD26P1	0	0	0	0
ANKRD26P3	0.983634480893644	0	0	1.0257851942672
ANKRD27	675.756888373933	630.142435456011	826.694852555475	868.840059544319
ANKRD28	1283.6429975662	1137.97461558283	1107.63013131671	1199.14289209836
ANKRD29	29.5090344268093	19.5696408526711	49.3398876677445	49.2376893248256
ANKRD30A	0	0	1.00693648301519	1.0257851942672
ANKRD30B	0.983634480893644	0	0	0
ANKRD30BL	17.7054206560856	6.8493742984349	57.3953795318661	57.4439708789632
