A375_vitro_vehicle_rep1	A375_vitro_vehicle_rep2	A375_vitro_vehicle_rep3	A375_vitro_vem_6h_rep1	A375_vitro_vem_6h_rep2	A375_vitro_vem_6h_rep3	A375_vitro_vem_48h_rep1	A375_vitro_vem_48h_rep2	A375_vitro_vem_48h_rep3
ACSM5	0	0	0	0	0.844411392111168	1.14182712590781	0.827045721070728	7.22845862499891	1.10427066530121
ACSS1	292.832544546462	300.438749125695	357.548752601709	298.725179459161	266.833999907129	255.769276203349	645.095662435168	744.531238374888	714.463120449883
ACSS2	935.174900325798	1291.77815959821	927.744921224433	559.127062869284	608.820613712152	479.567392881279	410.214677651081	494.633097339211	461.585138095906
ACSS3	104.957901271133	209.330969607434	132.669405570634	77.6292407147161	109.773480974452	87.9206886949011	130.673223929175	121.851159678553	94.967277215904
ACTA1	2.09915802542267	1.08461642283644	0.940917770004496	0.982648616641976	0	2.28365425181561	1.65409144214146	3.09791083928525	1.10427066530121
ACTA2	35.6856864321853	90.0231630954249	171.247034140818	69.7680517815803	138.483468306232	296.87505273603	237.362121947299	381.043033232086	559.865227307713
ACTB	27973.3798467825	23387.5839256222	29272.8927426099	22180.3445748427	28855.2260912228	38714.7905310301	9291.03163050856	16078.1572558904	16405.0450037148
ACTBL2	7.34705308897933	5.42308211418222	5.64550662002698	2.94794584992593	0.844411392111168	0	3.30818288428291	5.16318473214208	5.52135332650605
ACTC1	2.09915802542267	2.16923284567289	0.940917770004496	0.982648616641976	1.68882278422234	0	4.13522860535364	0	3.31281199590363
ACTG1	28391.1122938416	29398.5281409818	32649.846619156	24672.3414666467	32203.3172609436	42058.0603556881	13872.0378795193	19805.976632497	18707.4493408678
ACTG2	0	0	0	0	0.844411392111168	1.14182712590781	0.827045721070728	0	3.31281199590363
ACTL10	65.0738987881027	66.1616017930231	120.437474560576	67.8027545482963	71.7749683294493	97.0553057021635	66.990703406729	65.0561276249902	66.2562399180726
ACTL6A	974.009323796117	824.308481355698	740.502284993539	965.943590159062	804.724056681943	766.166001484138	423.447409188213	459.523441160645	484.774822067231
ACTL6B	0	0	0	0	0	0	0.827045721070728	0	0
ACTL7A	0	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0	0
ACTL8	31.48737038134	15.1846299197102	26.3456975601259	17.6876750995556	20.265873410668	33.1129866513264	0	4.13054778571366	0
ACTL9	0	0	0	0	0	0	0	0	0
ACTN1	4566.71828430701	4728.9276035669	4800.56246256294	2729.79785703141	2149.87140431503	2904.80820830946	798.926166554323	1057.4202331427	1140.71159725615
ACTN2	45.1318975465873	18.4384791882196	33.8730397201619	36.3579988157531	10.9773480974452	17.1274068886171	14.0597772582024	11.3590064107126	9.93843598771089
ACTN3	3.148737038134	3.25384926850933	1.88183554000899	0.982648616641976	2.5332341763335	2.28365425181561	5.78932004749509	4.13054778571366	5.52135332650605
ACTN4	9898.57966888058	11133.5875804161	10891.123187802	7999.74238808232	7844.58183271275	9947.59792090881	4426.34869917053	5090.90014589209	5407.61344798002
ACTR10	497.500452025172	508.685102310292	494.922747022365	513.925226503753	580.110626380372	545.793366183931	583.067233354863	635.071722053476	670.292293837834
ACTR1A	2108.60423653707	1988.1019030592	2140.58792676023	1868.99766885304	1942.9906132478	2090.68546753719	1718.60100838497	2104.51409682111	1945.72491226073
ACTR1B	658.086040970006	689.816044923979	662.406110083165	632.825709117432	610.509436496374	617.728475116123	669.90703406729	689.801480214182	654.832504523617
ACTR2	5011.73978569662	5137.82799497624	4545.57374689172	5373.12263579832	4819.05581477844	4872.17634624861	4828.29291961091	5416.18078401704	5981.83419393665
ACTR3	2098.10844640996	1616.0784700263	1731.28869680827	1999.68993486642	1686.289550046	1953.66621242826	1069.37011734445	1352.75439982123	1477.51415017302
ACTR3B	236.15527786005	229.938681641326	282.275331001349	293.811936375951	347.05308215769	383.653914305023	124.056858160609	100.165783803556	115.948419856627
ACTR3BP2	0	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0	0
ACTR3C	1.04957901271133	0	1.88183554000899	0	0.844411392111168	1.14182712590781	0	0	0
ACTR5	221.461171682091	154.015532042775	212.647416021016	221.095938744445	230.524310046349	218.088981048391	108.342989460265	132.177529142837	144.659457154458
ACTR6	880.596791664809	696.323743460997	751.793298233593	653.461330066914	582.643860556706	570.913562953903	549.158358790963	465.719262839216	521.215754022171
ACTR8	626.598670588666	528.208197921348	533.500375592549	642.652195283852	569.977689675038	489.843837014449	792.309800785757	582.407237785627	620.60011389928
ACTRT1	0	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0	0
ACVR1	316.972861838823	273.323338554784	313.325617411497	204.390912261531	223.76901890946	262.620238958795	411.041723372152	444.033886964219	442.812536785785
ACVR1B	393.59212976675	399.138843603812	328.380301731569	433.348039939111	391.806885939582	404.206802571363	495.400386921366	367.618752928516	389.807544851327
ACVR1C	1.04957901271133	8.67693138269155	2.82275331001349	5.89589169985185	12.6661708816675	5.70913562953903	1.65409144214146	3.09791083928525	8.83416532240968
ACVR2A	133.296534614339	135.577052854556	109.146461320522	120.865779846963	112.306715150785	102.764441331703	147.21413835059	93.9699621249859	96.0715478812052
ACVR2B	328.518230978647	331.892625387952	228.643018111093	341.961718591408	174.793158167012	131.310119479398	192.70165300948	138.373350821408	183.308930440001
ACVRL1	0	4.33846569134578	1.88183554000899	0	2.5332341763335	1.14182712590781	4.13522860535364	7.22845862499891	8.83416532240968
ACY1	2.09915802542267	13.0153970740373	6.58642439003147	3.9305944665679	8.44411392111168	13.7019255108937	6.61636576856582	5.16318473214208	12.1469773183133
ACY3	4.19831605084533	3.25384926850933	0	2.94794584992593	5.91087974477818	1.14182712590781	16.5409144214146	4.13054778571366	14.3555186489157
ACYP1	67.1730568135253	58.569286833168	95.9736125404586	62.8895114650864	51.5090949187813	54.8077020435747	32.2547831217584	53.6971212142776	55.2135332650605
ACYP2	86.0654790423293	72.6693003300418	121.37839233058	76.6465920980741	144.39434805101	119.89184822032	321.720785496513	333.541733696378	333.489740920965
ADA	122.800744487226	177.877093345177	143.019501040683	164.10231897921	200.125499930347	184.975994397065	182.777104356631	210.657937071397	194.351637093013
ADAD1	0	0	0	0	0	1.14182712590781	0	0	0
ADAD2	0	0	0	0	0.844411392111168	1.14182712590781	0	0	0
ADAL	249.799805025297	277.66180424613	283.216248771353	302.655773925729	379.140715057914	326.562558009633	335.780562754716	300.497351410669	265.02495967229
ADAM1	37.784844457608	22.7769448795653	31.9912041801529	34.3927015824692	37.9985126450026	27.4038510217874	40.5252403324657	30.9791083928525	20.981142640723
ADAM10	1978.45643896086	2030.40194354982	1649.42885081788	2085.18036451427	1779.17480317823	1786.95945204572	3639.82821843227	3050.40953974954	3176.98670407158
ADAM11	67.1730568135253	95.4462452096071	77.1552571403687	86.4730782644939	110.617892366563	71.9351089321918	180.295967193419	228.21276516068	197.664449088917
ADAM12	240.353593910895	165.946312693976	110.087379090526	221.095938744445	189.148151832902	139.302909360752	413.522860535364	286.040434160671	300.361620961929
ADAM15	2195.71929459211	1953.39417752844	2288.31201665093	2153.96576767921	1881.34858162368	2074.69988777448	1381.99339990919	1689.39404435689	1739.22629784941
ADAM17	680.127200236944	819.970015664352	644.52867245308	784.153596080297	744.77084784205	653.125116019265	1300.94291924425	1040.89804199984	1146.23295058266
ADAM18	0	0	0	0	0	0	0	0	0
ADAM19	223.560329707514	245.123311561036	448.817776292145	74.6812948647902	43.9093923897807	115.324539716688	340.74283708114	243.702319357106	325.759846263857
ADAM2	0	0	0	0	0	0	0	0	0
ADAM20	0	1.08461642283644	0	0	0.844411392111168	0	0.827045721070728	1.03263694642842	0
ADAM21	1.04957901271133	2.16923284567289	1.88183554000899	0	10.132936705334	4.56730850363122	12.4056858160609	23.7506497678536	17.6683306448194
ADAM21P1	0	0	0	0	0	0	0	1.03263694642842	0
ADAM22	151.139377830432	231.023298064163	151.487760970724	176.876750995556	204.347556890903	156.430316249369	195.182790172692	218.919032642824	214.228509068435
ADAM23	441.872764351471	579.185169794661	639.824083603057	535.543496069877	715.216449118159	754.74773022506	1208.31379848433	1317.64474364266	1351.62729432868
ADAM28	1.04957901271133	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0	0
ADAM32	2.09915802542267	1.08461642283644	2.82275331001349	1.96529723328395	0.844411392111168	0	0.827045721070728	0	1.10427066530121
ADAM33	2.09915802542267	0	0	0	1.68882278422234	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0	0
ADAM5P	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0	0
ADAM8	57.7268456991233	28.2000269937476	41.4003818801978	26.5315126493333	41.3761582134472	26.2620238958795	54.585017590668	54.7297581607061	46.3793679426508
ADAM9	1013.89332627915	899.147014531412	875.053526104182	1131.02855775491	865.521676913947	1097.2958679974	756.746834779716	786.869353178453	1030.28453072603
ADAMDEC1	0	0	0	0	0	0	0	0	0
ADAMTS1	565.723087851409	480.485075316545	405.535558871938	56.0109711485926	43.0649809976696	46.8149121622201	57.893200474951	49.566573428564	62.943427922169
ADAMTS10	4.19831605084533	14.1000134968738	2.82275331001349	7.86118893313581	11.8217594895564	0	13.2327315371316	29.9464714464241	25.3982253019278
ADAMTS12	121.751165474515	156.184764888448	79.0370926803777	136.588157713235	81.0634936426721	99.3389599539791	76.9152520595777	58.8603059464197	82.8202998975907
ADAMTS13	45.1318975465873	67.2462182158596	41.4003818801978	28.4968098826173	60.7976202320041	33.1129866513264	124.88390388168	134.242803035694	111.531337195422
ADAMTS14	1.04957901271133	3.25384926850933	0	0	0.844411392111168	0	3.30818288428291	1.03263694642842	0
ADAMTS15	50.379792610144	74.8385331757147	49.8686418102383	164.10231897921	165.504632853789	150.72118061983	924.637116157074	231.310675999965	322.447034267953
ADAMTS16	61.9251617499687	30.3692598394204	18.8183554000899	20.6356209494815	24.4879303712239	20.5528882663405	22.3302344689097	17.5548280892831	14.3555186489157
ADAMTS17	31.48737038134	17.3538627653831	17.8774376300854	46.1844849821729	46.4426265661142	49.0985664140357	268.789859347987	157.993452803548	159.014975803374
ADAMTS18	0	0	0.940917770004496	0	0	0	0	0	0
ADAMTS19	0	0	0	0	0	0	0.827045721070728	0	0
ADAMTS2	1.04957901271133	3.25384926850933	3.76367108001799	0	1.68882278422234	1.14182712590781	2.48113716321218	3.09791083928525	1.10427066530121
ADAMTS20	38.8344234703193	39.046191222112	19.7592731700944	36.3579988157531	25.332341763335	17.1274068886171	52.9309261485266	30.9791083928525	22.0854133060242
ADAMTS3	158.486430919411	136.661669277392	139.255829960665	158.206427279358	108.08465819023	75.3605903099152	115.786400949902	113.590064107126	112.635607860723
ADAMTS4	19.9420012415153	21.6923284567289	19.7592731700944	8.84383754977778	7.59970252900051	21.6947153922483	14.8868229792731	7.22845862499891	12.1469773183133
ADAMTS5	2.09915802542267	0	0.940917770004496	4.91324308320988	0.844411392111168	1.14182712590781	4.13522860535364	1.03263694642842	1.10427066530121
ADAMTS6	27.2890543304947	27.1154105709111	21.6411087101034	37.3406474323951	17.7326392343345	15.9855797627093	53.7579718695973	20.6527389285683	36.4409319549399
ADAMTS7	96.5612691694427	77.0077660213876	87.5053526104182	88.4383754977778	83.5967278190056	114.182712590781	316.758511170089	235.441223785679	280.484748986507
ADAMTS8	0	1.08461642283644	4.70458885002248	4.91324308320988	3.37764556844467	3.42548137772342	30.6006916796169	1.03263694642842	5.52135332650605
ADAMTS9	144.841903754164	98.7000944781164	78.0961749103732	62.8895114650864	55.7311518793371	58.2331834212981	136.46254397667	67.121401517847	69.5690519139762
ADAMTS9-AS2	11.5453691398247	11.9307806512009	2.82275331001349	3.9305944665679	3.37764556844467	2.28365425181561	3.30818288428291	4.13054778571366	4.41708266120484
ADAMTSL1	54.5781086609893	35.7923419536027	31.0502864101484	55.0283225319506	23.6435189791127	42.2476036585888	532.617444369549	109.459516321412	135.825291832049
ADAMTSL2	0	3.25384926850933	1.88183554000899	0.982648616641976	2.5332341763335	2.28365425181561	3.30818288428291	2.06527389285683	0
ADAMTSL3	8.39663210169067	24.9461777252382	10.3500954700495	17.6876750995556	10.132936705334	23.9783696440639	14.8868229792731	11.3590064107126	24.2939546366266
ADAMTSL4	68.2226358262367	279.831037091803	129.84665226062	77.6292407147161	184.081683480235	127.884638101674	323.374876938655	519.416384053493	453.855243438797
ADAMTSL5	22.041159266938	54.2308211418222	70.5688327503372	26.5315126493333	47.2870379582254	54.8077020435747	65.3366119645875	90.8720512857006	88.3416532240968
ADAP1	31.48737038134	50.9769718733129	60.2187372802878	30.4621071159012	29.5543987238909	20.5528882663405	54.585017590668	70.2193123571323	50.7964506038556
ADAP2	0	0	0	0	0.844411392111168	0	4.13522860535364	2.06527389285683	2.20854133060242
ADAR	3974.75572113782	4263.62715817006	3424.94068281637	4568.33341876855	4176.45874538184	4171.09449094122	3882.152614706	3710.2645485173	3903.59680183978
ADARB1	287.584649482905	168.115545539649	142.078583270679	281.037504359605	286.255461925686	310.576978246923	1077.64057455516	692.899391053467	738.757075086509
ADARB2	0	1.08461642283644	0	0.982648616641976	0	1.14182712590781	1.65409144214146	1.03263694642842	1.10427066530121
ADARB2-AS1	0	0	1.88183554000899	0	0	0	0	0	0
ADAT1	602.458353296305	759.231495985511	547.614142142617	666.235762083259	643.44148078871	673.678004285606	660.809531135512	498.763645124925	608.453136580967
ADAT2	128.048639550783	84.6000809812427	87.5053526104182	151.327886962864	92.0408417401173	89.0625158208089	63.682520522446	65.0561276249902	48.5879092732532
ADAT3	85.015900029618	65.0769853701867	70.5688327503372	41.271241898963	47.2870379582254	68.5096275544684	34.7359202849706	42.3381148035651	46.3793679426508
ADC	56.677266686412	65.0769853701867	95.9736125404586	71.7333490148642	93.7296645243397	90.2043429467167	162.928007050933	252.996051874962	219.749862394941
ADCK1	59.826003724546	66.1616017930231	93.1508592304451	52.0803766820247	128.350531600898	135.877427983029	113.30526378669	127.014344410695	122.574043848434
ADCK2	349.509811232874	392.631145066793	507.154678032423	385.198257723654	476.248025150699	403.064975445456	381.268077413606	470.882447571358	431.769830132773
ADCK3	1065.322697902	953.377835673235	948.445112164532	1164.43861072074	1008.22720218073	868.93044281584	1461.38978913198	1523.13949598191	1364.8785423123
ADCK4	398.840024830307	409.985007832176	393.303627861879	401.903284206568	507.491246658812	422.476036585888	573.142684702014	462.62135199993	477.044927410123
ADCK5	103.908322258422	103.038560169462	123.260227870589	120.865779846963	133.416999953565	124.459156723951	117.440492392043	118.753248839268	144.659457154458
ADCY1	67.1730568135253	124.730888626191	80.9189282203867	71.7333490148642	84.4411392111168	66.2259733026528	31.4277374006877	36.1422931249946	37.5452026202411
ADCY10	2.09915802542267	0	0.940917770004496	1.96529723328395	3.37764556844467	0	0.827045721070728	0	1.10427066530121
ADCY2	0	0	0	0	0	0	0	0	0
ADCY3	1506.14588324076	1398.07056903618	1224.13401877585	1372.76011744884	1047.07012621785	1026.50258619112	723.665005936887	794.097811803452	820.473104318799
ADCY4	0	2.16923284567289	0	0	0	1.14182712590781	0	1.03263694642842	2.20854133060242
ADCY5	6.297474076268	7.59231495985511	6.58642439003147	10.8091347830617	5.06646835266701	5.70913562953903	19.8490973056975	23.7506497678536	27.6067666325302
ADCY6	1083.1655411181	1387.22440480781	1043.47780693499	1227.32812218583	1102.80127809719	1063.04105422017	1558.98118421832	1646.0232926069	1575.79423938483
ADCY7	376.798865563369	582.439019063171	432.822174202068	367.510582624099	378.296303665803	443.028924852229	367.208300155403	439.903339178505	416.310040818556
ADCY8	0	1.08461642283644	0	0.982648616641976	0	0	0	1.03263694642842	1.10427066530121
ADCY9	307.526650724421	425.169637751886	327.439383961565	413.695067606272	379.985126450026	533.233267798945	872.533235729618	781.706168446311	866.85247226145
ADCYAP1	0	1.08461642283644	0.940917770004496	0.982648616641976	3.37764556844467	1.14182712590781	0	1.03263694642842	0
ADCYAP1R1	4.19831605084533	0	0	0	0	0	0	0	0
ADD1	1660.43399810933	1791.78633052581	1688.94739715807	1779.57664473862	1924.41356262135	1936.53880553964	2111.44772589357	2573.33127049961	2597.24460478845
ADD2	281.287175406637	353.584953844681	268.161564451281	338.03112412484	212.791670812014	275.180337343781	167.063235656287	121.851159678553	140.242374493254
ADD3	1479.90640792298	1359.02437781406	1148.86059717549	2071.42328388128	1911.74739173968	2158.05326796575	9267.87435031858	6919.70017801682	7526.70885469305
ADGB	2.09915802542267	0	0	0	0	0	0	0	0
ADH1A	1.04957901271133	0	0	0	0	0	0	0	0
ADH1B	0	0	0	0	0	0	0	0	0
ADH1C	0	0	0	0	0	0	0	0	0
ADH4	0	0	0	0	0	0	0	0	0
